id,title,release_date,genres,original_language,overview,popularity,vote_count,vote_average
61717,Wendy Wu: Homecoming Warrior,2006-06-16,"Family, Action, Adventure, TV Movie",en,"It is the story of an average, popular American teenager named Wendy Wu who discovers that in order to win the coveted crown she must first learn the way of the warrior. Wendy Wu has a one track mind, and that track leads directly to the title of homecoming queen -- no unscheduled stops, and no unnecessary detours. When a mysterious Chinese monk named Shen arrives to mold Wendy into a fearless kung fu warrior, however, her royal aspirations suddenly jump the track as she desperately attempts to juggle her boyfriend, her homework, and of course, the fierce competition to become homecoming queen. Now, as Wendy begins to train her mind, body, and spirit in the ancient tradition of the martial arts and her inner warrior gradually begins to emerge, the girl who once obsessed over popularity finally begins to put that popularity into perspective as she gradually realizes what truly matters in life.",11.621,407,6.149
7007,Rising Sun,1993-07-30,"Action, Drama, Thriller",en,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",35.276,710,6.149
611213,The Prom,2020-12-02,"Romance, Comedy",en,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",36.134,653,6.148
518158,Leprechaun Returns,2018-12-11,"Horror, Fantasy, Comedy",en,A group of unwitting sorority sisters accidentally awaken the serial-killing Leprechaun after they build a sorority house on his hunting grounds.,32.047,598,6.1
333381,Return to Sender,2015-05-31,"Drama, Thriller",en,A nurse living in a small town goes on a blind date with a man who is not the person he says he is.,23.829,1159,6.1
13387,Transporter 3,2008-11-26,"Action, Thriller, Crime",en,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",96.343,3224,6.148
9506,Anger Management,2003-04-11,Comedy,en,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",63.378,3005,6.148
9457,Deep Rising,1998-01-30,"Adventure, Action, Horror, Science Fiction",en,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.",52.32,651,6.148
9103,The Quest,1996-04-19,"Action, Adventure, Drama",en,"Ghang-gheng, the ancient winner-take-all competition in which the deadliest fighters from around the world employ the most spectacular feats of martial arts skills ever displayed in order to win the prized Golden Dragon. But fighting prowess alone will not be enough for Chris to triumph over such daunting foes.",49.081,671,6.1
671043,Spoiled Brats,2021-09-15,Comedy,fr,"The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he has become bankrupt. Now spoiled teenagers will have to do what they have never done: go to work, learn to love and value life.",18.165,474,6.1
369894,Wakefield,2017-05-19,Drama,en,A man's nervous breakdown causes him to leave his wife and live in his attic for several months.,38.03,385,6.149
69668,Dream House,2011-09-29,"Mystery, Drama, Thriller",en,"Publisher Will Atenton quits a lucrative job in New York to relocate his wife, Libby, and their daughters to a quaint town in New England. However, as they settle into their home the Atentons discover that a woman and her children were murdered there, and the surviving husband is the town's prime suspect. With help from a neighbor who was close to the murdered family, Will pieces together a horrifying chain of events.",20.28,1306,6.1
58431,Pride and Prejudice and Zombies,2016-02-04,"Romance, Horror, Comedy, Thriller",en,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",37.468,2101,6.147
11557,St. Elmo's Fire,1985-06-28,"Drama, Romance, Comedy",en,"A group of friends graduates from the halls of Georgetown University into lives that revolve around sex and career aspirations. Kirby waits tables to pay for law school. His roommate Kevin struggles at a D.C. newspaper as he searches for the meaning of love. Jules may be an object of adoration and envy, but secretly she has problems of her own. Demure Wendy is in love with Billy—a loveable sax player and an irresponsible drunk. Alec wants it all: a career in politics and the appearance of a traditional home life. Alec’s girlfriend, Leslie, is an ambitious architect who doesn't know about his infidelity, but his new allegiance to the Republican Party is already enough to put her off marriage.",31.789,501,6.147
8078,Alien Resurrection,1997-11-12,"Science Fiction, Horror, Action",en,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",127.615,4605,6.147
1852,World Trade Center,2006-08-09,"Drama, History, Thriller",en,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",26.742,1590,6.1
532671,The Prodigy,2019-02-06,"Horror, Thriller",en,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,43.235,932,6.145
446807,The Girl in the Spider's Web,2018-10-25,"Action, Adventure, Crime",en,"After being enlisted to recover a dangerous computer program, hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",31.132,1284,6.146
301875,Equals,2015-07-15,"Drama, Romance, Science Fiction",en,A futuristic love story set in a world where emotions have been eradicated.,36.876,1327,6.1
8592,Dick Tracy,1990-04-05,"Adventure, Comedy, Crime",en,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,47.34,893,6.146
4722,Body Snatchers,1993-06-09,"Horror, Science Fiction, Thriller",en,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",34.13,384,6.1
516632,The Empty Man,2020-10-22,"Horror, Mystery, Thriller",en,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",34.167,736,6.145
31359,Would I Lie to You? 2,2001-02-07,Comedy,fr,"Eddie, Dov, and Yvan are back, still working in Paris' Sentier textile district, This time they're confronting the high-stakes world of large distribution after striking a deal with Eurodiscount, a European hypermarket chain.",12.118,372,6.145
8247,Jumper,2008-02-13,"Action, Adventure, Science Fiction",en,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",80.974,5555,6.145
937249,57 Seconds,2023-09-29,"Thriller, Science Fiction, Action",en,"When a tech blogger lands an interview with a tech guru and stops an attack on him, he finds a mysterious ring that takes him back 57 seconds into the past.",102.81,388,6.1
643532,The Card Counter,2021-09-03,"Drama, Thriller",en,"William Tell just wants to play cards. His spartan existence on the casino trail is shattered when he is approached by Cirk, a vulnerable and angry young man seeking help to execute his plan for revenge on a military colonel. Tell sees a chance at redemption through his relationship with Cirk. But keeping Cirk on the straight-and-narrow proves impossible, dragging Tell back into the darkness of his past.",26.199,900,6.1
